alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.5,4,PolySHAP_regression,2000,0.34916147953775822,0.0007681283583450976,0.093429315465992549,152.385
0.5,4,PolySHAP_regression,2500,0.25716417182941936,0.00056574136813149548,0.08018169551546965,152.385
0.5,4,PolySHAP_regression,3000,0.22211318501693769,0.00048863189719475166,0.074517310911112744,152.385
0.5,4,PolySHAP_regression,3500,0.22608769959756764,0.00049737552310697894,0.07518106470341579,152.385
0.5,4,PolySHAP_regression,4000,0.19815105322476698,0.00043591705310503146,0.070383068493915318,152.385
0.5,4,PolySHAP_regression,4500,0.18891179749806772,0.00041559140222545735,0.068722594082671923,152.385
0.5,4,PolySHAP_regression,5000,0.14330188345149275,0.00031525310474992486,0.059854382348223413,152.385
0.5,5,EaseSHAP_order2,500,0.82122419507273303,0.0018066299685451914,0.14328504763867836,31.7089
0.5,5,EaseSHAP_order2,1000,0.34084119465829033,0.00074982437253918891,0.092309424580902133,31.7089
0.5,5,EaseSHAP_order2,1500,0.21702729104921231,0.00047744332224278977,0.07365923076051166,31.7089
0.5,5,EaseSHAP_order2,2000,0.14762351494201265,0.00032476036112476947,0.060750208835446122,31.7089
0.5,5,EaseSHAP_order2,2500,0.094427032822490556,0.00020773219829793601,0.048586786481123273,31.7089
