alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.707107,6,EaseSHAP,2000,0.38280555293103319,0.00053599717231145381,0.097827086347676895,12.3643
0.707107,6,EaseSHAP,2500,0.28890712686307229,0.00040452235312044129,0.084986341088299638,12.3643
0.707107,6,EaseSHAP,3000,0.22722483577640076,0.00031815596331495084,0.075369893819813877,12.3643
0.707107,6,EaseSHAP,3500,0.15817781960066832,0.0002214776232455125,0.062884381924423069,12.3643
0.707107,6,EaseSHAP,4000,0.14089432906057808,0.00019727760319295824,0.059349458519134375,12.3643
0.707107,6,EaseSHAP,4500,0.12158828407220641,0.00017024564024714059,0.055133538810828747,12.3643
0.707107,6,EaseSHAP,5000,0.1057634881815621,0.00014808805714823658,0.051420688487602464,12.3643
0.707107,6,RegressionMSR_unbiased,500,3.2136705641163963,0.0044997213909728061,0.28344622788618995,11.9901
0.707107,6,RegressionMSR_unbiased,1000,1.3577120334177279,0.0019010429842334212,0.18423572084545167,11.9901
0.707107,6,RegressionMSR_unbiased,1500,0.94296608697311124,0.0013203234705799643,0.15353876440276501,11.9901
0.707107,6,RegressionMSR_unbiased,2000,0.68459052832262879,0.00095855084797644358,0.13082340466470713,11.9901
0.707107,6,RegressionMSR_unbiased,2500,0.62397627517600918,0.00087367990490992014,0.12489758556273307,11.9901
0.707107,6,RegressionMSR_unbiased,3000,0.6406808395949376,0.00089706932344025495,0.12655836989260502,11.9901
0.707107,6,RegressionMSR_unbiased,3500,0.47477785445386478,0.00066477506795523914,0.10894698876676959,11.9901
0.707107,6,RegressionMSR_unbiased,4000,0.43797145654552433,0.00061323943831040231,0.10463883797920401,11.9901
0.707107,6,RegressionMSR_unbiased,4500,0.36581833604674363,0.00051221198908799883,0.095631890084681426,11.9901
0.707107,6,RegressionMSR_unbiased,5000,0.34726017633594075,0.00048622720111370641,0.093174591002045823,11.9901
0.707107,6,RegressionMSR_unbiased_plain,500,1.6430646455530693,0.0023005883723427344,0.20267366908117773,12.3324
0.707107,6,RegressionMSR_unbiased_plain,1000,0.66144405398895278,0.00092614158772189048,0.12859277331842492,12.3324
0.707107,6,RegressionMSR_unbiased_plain,1500,0.45800073152350457,0.00064128405435488311,0.10700475824975082,12.3324
0.707107,6,RegressionMSR_unbiased_plain,2000,0.34895740011769477,0.00048860362209515382,0.093402007488824199,12.3324
0.707107,6,RegressionMSR_unbiased_plain,2500,0.33277314839598338,0.00046594273566758176,0.091210354181417277,12.3324
