status,role,method,method_label,estimator,seed_index,estimator_seed,nue_avg,nue_track_avg,nue_per_proc,estimator_processes,estimate_sec,total_sec,paper_runtime_sec,setup_sec,sampling_sec,utility_eval_sec,aggregate_sec,finalize_sec,worker_pool_setup_sec,worker_pool_teardown_sec,orchestration_sec,regular_elapsed_sec,readout_elapsed_sec,checkpoint_readout_elapsed_sec,final_readout_elapsed_sec,readout_call_count,readout_methods,readout_hook_status,timing_mode,effective_estimator_processes,nue_per_proc_run,num_sample,batch_size,utility_cache_mode,utility_cache_size,empty_utility,grand_utility,total_gain,sum_estimated_values,log_path,per_run_path,estimator_kwargs_json
ok,main,OFA_baseline,OFA baseline,OFA_baseline,0,2026,200,10,500,1,719.4856526810327,719.6705941560213,719.4856526810327,0.0003470839583314955,0.001695280079729855,719.4819780720863,0.001512036775238812,3.48950270563364e-05,0.0,0.0,8.531310595571995e-05,719.4856526810327,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,9464,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2579921507936376,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/OFA_baseline_seed2026.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/OFA_baseline_seed2026.json,{}
ok,main,OFA_baseline,OFA baseline,OFA_baseline,1,2027,200,10,500,1,719.9717778390041,720.1279717980069,719.9717778390041,0.00031897000735625625,0.001631583960261196,719.9682525820681,0.0014595698448829353,3.370398189872503e-05,0.0,0.0,8.142914157360792e-05,719.9717778390041,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,9468,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2395660353251261,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/OFA_baseline_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/OFA_baseline_seed2027.json,{}
ok,main,LeverageSHAP,LeverageSHAP,LeverageSHAP,1,2027,200,10,500,1,727.0275129649672,727.216318617051,726.612325418042,0.24799623200669885,0.08690693008247763,726.1762453438132,0.5154333080281503,0.0008252139668911695,0.0,0.0,0.00010593706974759698,726.611818243051,0.4156947219162248,0.4151875469251536,0.0005071749910712242,20,['_estimate'],wrapped:_estimate,serial,1,500,9998,500,recompute,9690,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560853,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/LeverageSHAP_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/LeverageSHAP_seed2027.json,"{""sampling_with_replacement"": true}"
ok,main,RegressionMSR_unbiased,RegressionMSR,RegressionMSR_unbiased,1,2027,200,10,500,1,732.8739143529674,733.1069264529506,732.6221870618174,0.0016542840166948736,0.556243124010507,732.0452984700096,0.2705971281975508,2.5587971322238445e-05,0.0,0.0,9.575876174494624e-05,732.6051658447832,0.2687485081842169,0.2517272911500186,0.017021217034198344,20,['_run_kfold'],wrapped:_run_kfold,serial,1,500,10000,500,recompute,9714,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560854,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/RegressionMSR_unbiased_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/RegressionMSR_unbiased_seed2027.json,"{""num_folds"": 2, ""paired_sampling"": null, ""sampling_with_replacement"": true}"
ok,main,sampling_lift,Sampling lift,sampling_lift,1,2027,200,10,500,1,739.6931799610029,739.9409956709715,739.6931799610029,0.00021266000112518668,0.0012313579791225493,739.6909291420598,0.0006937661091797054,3.134901635348797e-05,0.0,0.0,8.168583735823631e-05,739.6931799610029,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,5082,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.18322595573963413,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/sampling_lift_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/sampling_lift_seed2027.json,{}
ok,main,OFA_baseline,OFA baseline,OFA_baseline,2,2028,200,10,500,1,743.1823277620133,743.4045667279861,743.1823277620133,0.0003156140446662903,0.0016838900628499687,743.1787278159172,0.0014817790943197906,3.4163997042924166e-05,0.0,0.0,8.449889719486237e-05,743.1823277620133,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,9468,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2593038210771614,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/OFA_baseline_seed2028.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/OFA_baseline_seed2028.json,{}
ok,main,permutation,Permutation,permutation,1,2027,200,10,500,1,753.9161770710489,754.1420249209623,753.9161770710489,0.0002338600461371243,0.0017931251204572618,753.9133128290414,0.0007078631315380335,3.41139966621995e-05,0.0,0.0,9.52797126956284e-05,753.9161770710489,0.0,0.0,0.0,0,[],not_configured,serial,1,500,200,10,recompute,9470,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25039067895608524,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/permutation_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/permutation_seed2027.json,{}
ok,main,complement,Complement,complement,0,2026,200,10,500,1,756.7653833029908,757.0069428050192,756.7653833029908,0.0002131419605575502,0.06864385615335777,756.5572998349671,0.1390770791331306,3.547698725014925e-05,0.0,0.0,0.00011391378939151764,756.7653833029908,0.0,0.0,0.0,0,[],not_configured,serial,1,500,5000,250,recompute,9444,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25069883995641357,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/complement_seed2026.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/complement_seed2026.json,{}
ok,main,complement,Complement,complement,1,2027,200,10,500,1,760.2796637709835,760.5323400130146,760.2796637709835,0.0002328180125914514,0.06886916683288291,760.0722797329072,0.1381164710619487,5.0775997806340456e-05,0.0,0.0,0.00011480617104098201,760.2796637709835,0.0,0.0,0.0,0,[],not_configured,serial,1,500,5000,250,recompute,9422,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25351502589078084,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/complement_seed2027.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/complement_seed2027.json,{}
ok,main,SHAP_IQ,SHAP-IQ,SHAP_IQ,0,2026,200,10,500,1,763.2376967159798,763.480859976029,763.2376967159798,0.2420493770041503,0.30642471788451076,762.6582265300094,0.030854998156428337,3.731099423021078e-05,0.0,0.0,0.00010378193110227585,763.2376967159798,0.0,0.0,0.0,0,[],not_configured,serial,1,500,10000,500,recompute,7587,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25039067895608524,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/SHAP_IQ_seed2026.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/SHAP_IQ_seed2026.json,{}
