method,method_label,seed_index,estimator_seed,checkpoint,utility_evaluations,sum_estimated_values,efficiency_error,rmse_to_own_final_mean,mae_to_own_final_mean,pearson_to_own_final_mean,spearman_to_own_final_mean,top5_overlap_own_final_mean,top10_overlap_own_final_mean,top15_overlap_own_final_mean,rmse_to_reference,mae_to_reference,pearson_to_reference,spearman_to_reference,top5_overlap_reference,top10_overlap_reference,top15_overlap_reference
complement,Complement,11,2037,12,6000,0.2554981624423832,0.00510748348629797,0.0005178863427095445,0.0002925210904674343,0.9576707420014913,0.9440096038415365,5,9,13,0.0005252301920076803,0.00029729655366014194,0.9564373209950692,0.9404561824729891,5,9,13
complement,Complement,11,2037,13,6500,0.25249245243137475,0.0021017734752895034,0.0004172957519097201,0.00023247309406292154,0.9713799678466527,0.9590876350540215,5,10,15,0.0004200387917001988,0.00023512675909915923,0.970966585894428,0.9575510204081631,5,10,15
complement,Complement,11,2037,14,7000,0.25032775596281553,6.292299326970952e-05,0.00027167600881313565,0.00018226779803193107,0.9878469305222778,0.9796398559423769,5,10,13,0.0002804285883146967,0.00019112327715088584,0.9870963616399115,0.9775270108043217,5,10,13
complement,Complement,11,2037,15,7500,0.25025564606835693,0.00013503288772831468,0.00026671039921920405,0.00018379458533416236,0.9883060843121151,0.9780072028811524,5,10,13,0.00027012616350578387,0.00018642489986147773,0.9880648054568575,0.9771428571428572,5,10,13
complement,Complement,11,2037,16,8000,0.2492558585339679,0.0011348204221173497,0.00025448846267284083,0.00017565650801576167,0.9893229419428333,0.9813685474189676,5,10,15,0.0002565195918016395,0.00017809492916921431,0.9891167875347027,0.9813685474189676,5,10,15
complement,Complement,11,2037,17,8500,0.24736054513132602,0.0030301338247592235,0.0001909182993228284,0.0001581715092452786,0.9946090026595739,0.9909723889555822,5,10,15,0.00019029843274087776,0.00015594350694969508,0.994570807980985,0.992797118847539,5,10,15
complement,Complement,11,2037,18,9000,0.2474913554826177,0.002899323473467552,0.00018423422110674728,0.0001536066075240934,0.9949533200245037,0.9927010804321729,5,10,15,0.00018399265883553678,0.0001516364994011148,0.9948753785706773,0.994141656662665,5,10,15
complement,Complement,11,2037,19,9500,0.2468912353938369,0.00349944356224835,0.0001844933215074066,0.00014986855147651698,0.9951924360890766,0.9945258103241296,5,10,15,0.0001851911259652412,0.0001430791427573654,0.9949947428234306,0.9954861944777911,5,10,15
complement,Complement,11,2037,20,10000,0.24696108653021023,0.003429592425875011,0.00018496491624058026,0.00015100625570929147,0.9951259444501714,0.9935654261704682,5,10,14,0.00018798621666133038,0.00014647136931538173,0.9947260219766605,0.9946218487394957,5,10,14
sampling_lift,Sampling lift,12,2038,1,500,0.02366556133029458,0.22672511762579067,0.004251927607615655,0.0040818709693059806,0.7577689105577068,0.7920768307322928,1,5,10,0.0046993629706746564,0.004533257864701132,0.7437199209357821,0.7801680672268908,1,6,10
sampling_lift,Sampling lift,12,2038,2,1000,0.08472580761579213,0.16566487134029312,0.002967071451426497,0.0028620934697806506,0.8830033217375689,0.8574789915966387,2,8,11,0.003411361214854496,0.0033120529389911806,0.8798544503631953,0.846530612244898,2,7,11
sampling_lift,Sampling lift,12,2038,3,1500,0.06690402210778086,0.1834866568483044,0.0033270619820402096,0.0032171017537562553,0.8738885702205647,0.8561344537815125,3,8,11,0.003774527406718357,0.0036684886491514064,0.867983307251293,0.8420168067226891,3,7,11
sampling_lift,Sampling lift,12,2038,4,2000,0.06168490014797367,0.18870577880811157,0.003436517860504325,0.0033214841929523993,0.8663843843817027,0.844033613445378,3,7,12,0.003882883725597802,0.00377287108834755,0.8624231374998746,0.8305882352941176,3,7,12
sampling_lift,Sampling lift,12,2038,5,2500,0.08904607395999027,0.161344604996095,0.0028062726350325112,0.0027742607167120666,0.9705084484385872,0.9583193277310924,4,8,13,0.003261121968928284,0.0032256476121072177,0.9637936275684724,0.9493877551020408,4,8,13
sampling_lift,Sampling lift,12,2038,6,3000,0.0948562490021264,0.15553442995395883,0.0026848922106149442,0.002658057215869344,0.974563973979691,0.9541896758703481,4,9,13,0.0031338481236264345,0.0031094441112644944,0.9750067918848153,0.9585114045618247,4,10,13
sampling_lift,Sampling lift,12,2038,7,3500,0.08514942372055345,0.1652412552355318,0.0028784592165560906,0.002852193721500803,0.9775911226860978,0.9668667466986793,4,9,13,0.003329486924353725,0.003303580616895954,0.9769638076524082,0.9677310924369749,4,10,13
sampling_lift,Sampling lift,12,2038,8,4000,0.07861003985567588,0.17178063910040936,0.0030103574167395066,0.0029829813987983537,0.9811823984550629,0.9726290516206483,4,9,13,0.0034637556944559457,0.0034343682941935048,0.9779143727192817,0.9667707082833132,4,9,13
sampling_lift,Sampling lift,12,2038,9,4500,0.07843891551266456,0.17195176344342067,0.0030167170308645925,0.0029864038856585806,0.9782101654153593,0.966578631452581,4,9,13,0.003468970284984533,0.0034377907810537317,0.976224034978059,0.9632172869147659,4,9,13
sampling_lift,Sampling lift,12,2038,10,5000,0.07363030610941515,0.1767603728466701,0.003117736127505664,0.00308257607372357,0.9759198062096519,0.9700360144057621,4,9,13,0.0035702378021212518,0.0035339629691187196,0.9732576733571677,0.9653301320528209,4,9,13
sampling_lift,Sampling lift,12,2038,11,5500,0.09437257523833387,0.15601810371775138,0.0027072158605917513,0.002667730691145195,0.9661096533527503,0.9555342136854742,4,9,14,0.003156444463216989,0.003119117586540345,0.9658255917058396,0.9545738295318127,4,9,14
sampling_lift,Sampling lift,12,2038,12,6000,0.0968144809283114,0.15357619802777384,0.002645979617965362,0.002618892577345644,0.9779731463658417,0.9684033613445377,4,9,14,0.003097722713528618,0.0030702794727407944,0.9760243482472116,0.96859543817527,4,9,14
sampling_lift,Sampling lift,12,2038,13,6500,0.09190996737942478,0.15848071157666047,0.0027483379864939894,0.0027169828483233766,0.9760707268388296,0.9676350540216085,3,9,13,0.0032002146754118526,0.003168369743718527,0.9739231027902588,0.9663865546218486,3,9,13
sampling_lift,Sampling lift,12,2038,14,7000,0.08921673344738944,0.1611739455086958,0.0027954439500964194,0.002770847526964083,0.9784027871021272,0.9696518607442977,4,9,14,0.003245839753319041,0.003222234422359234,0.9784120592266176,0.9727250900360144,4,9,14
sampling_lift,Sampling lift,12,2038,15,7500,0.09267491181751251,0.15771576713857272,0.0027185258733982928,0.0027016839595616223,0.9853224670722971,0.9816566626650659,4,9,14,0.003171630295824914,0.0031530708549567725,0.9826308037184279,0.9789675870348139,4,9,14
sampling_lift,Sampling lift,12,2038,16,8000,0.08993331371704935,0.1604573652390359,0.0027757872541806674,0.002756515921570885,0.9838828469626308,0.9792557022809123,4,9,14,0.0032288283703376,0.0032079028169660355,0.9812493708455516,0.9766626650660264,4,9,14
sampling_lift,Sampling lift,12,2038,17,8500,0.08681441206027711,0.16357626689580812,0.00284064785487795,0.0028188939547063295,0.9825229273333964,0.9796398559423769,4,9,14,0.0032940003512136563,0.003270280850101481,0.9794289597056529,0.9759903961584634,4,9,14
sampling_lift,Sampling lift,12,2038,18,9000,0.08346254869735159,0.16692813025873365,0.002910064404429606,0.00288593122196484,0.9815943326843849,0.9776230492196878,4,9,14,0.0033636949483443115,0.0033373181173599904,0.9780664338956787,0.9728211284513805,4,9,14
