mask,n_states,n_train,utility,log_loss,mode,elapsed_sec
105566867341387,16,8000,-0.4242435795922499,0.4242435795922499,ridge_fixed,0.022116708976682276
105602618725380,16,8000,-0.433525284753414,0.433525284753414,ridge_fixed,0.023956875025760382
105831254770842,16,8000,-0.42898372089854864,0.42898372089854864,ridge_fixed,0.023225207987707108
106927523835320,16,8000,-0.42852953355007267,0.42852953355007267,ridge_fixed,0.022706541989464313
114357266627268,16,8000,-0.4256539647070922,0.4256539647070922,ridge_fixed,0.023592500016093254
115054171665926,16,8000,-0.42930081122412334,0.42930081122412334,ridge_fixed,0.02269341697683558
116286239965603,16,8000,-0.42392430529717245,0.42392430529717245,ridge_fixed,0.024866540974471718
123146694045056,16,8000,-0.42927892583877314,0.42927892583877314,ridge_fixed,0.026350459025707096
125358487138309,16,8000,-0.42359435714481314,0.42359435714481314,ridge_fixed,0.023244875017553568
143135674073480,16,8000,-0.4310120605906129,0.4310120605906129,ridge_fixed,0.023644749948289245
143250056956718,16,8000,-0.4409069829093755,0.4409069829093755,ridge_fixed,0.022335292014759034
143628162894499,16,8000,-0.42591793502015113,0.42591793502015113,ridge_fixed,0.023089584021363407
144604918743592,16,8000,-0.43744334623422826,0.43744334623422826,ridge_fixed,0.022238666948396713
145420915587609,16,8000,-0.4190732952058014,0.4190732952058014,ridge_fixed,0.02489475003676489
146553832482838,16,8000,-0.4203580556029099,0.4203580556029099,ridge_fixed,0.022969749988988042
146877161866288,16,8000,-0.436508491974143,0.436508491974143,ridge_fixed,0.02116195799317211
147065135958569,16,8000,-0.44138178323186555,0.44138178323186555,ridge_fixed,0.023987416992895305
147145717715521,16,8000,-0.42473714220725367,0.42473714220725367,ridge_fixed,0.023760416952427477
150336405799432,16,8000,-0.4312428945001003,0.4312428945001003,ridge_fixed,0.02216875000158325
150650863575313,16,8000,-0.4268768653991007,0.4268768653991007,ridge_fixed,0.024866499996278435
151766985220654,16,8000,-0.4273211448914869,0.4273211448914869,ridge_fixed,0.02552170801209286
154447100912146,16,8000,-0.42863981463904544,0.42863981463904544,ridge_fixed,0.024345666985027492
158389821417930,16,8000,-0.42238443550723287,0.42238443550723287,ridge_fixed,0.0223838749807328
159060154601952,16,8000,-0.426202560361918,0.426202560361918,ridge_fixed,0.025152374990284443
159504149382018,16,8000,-0.4255982820006966,0.4255982820006966,ridge_fixed,0.02216570801101625
159650388803594,16,8000,-0.424797930389382,0.424797930389382,ridge_fixed,0.024059000017587095
160531694502261,16,8000,-0.42554467382723826,0.42554467382723826,ridge_fixed,0.02070904098218307
164963762054272,16,8000,-0.42950990121037136,0.42950990121037136,ridge_fixed,0.02576862502610311
165084615868548,16,8000,-0.42945100228933436,0.42945100228933436,ridge_fixed,0.024265334010124207
167144102046033,16,8000,-0.42883733204078267,0.42883733204078267,ridge_fixed,0.025348916999064386
167195430766836,16,8000,-0.42733917143761296,0.42733917143761296,ridge_fixed,0.022859583026729524
167704984554049,16,8000,-0.42932454786078633,0.42932454786078633,ridge_fixed,0.023978375014849007
168019705857352,16,8000,-0.4363866559887289,0.4363866559887289,ridge_fixed,0.024258750025182962
176218239978025,16,8000,-0.4316870392634507,0.4316870392634507,ridge_fixed,0.024645083991345018
181352865076544,16,8000,-0.43190656111408776,0.43190656111408776,ridge_fixed,0.02294987498316914
185954973840260,16,8000,-0.42684838584290946,0.42684838584290946,ridge_fixed,0.025164332997519523
187200580885047,16,8000,-0.42985594859178444,0.42985594859178444,ridge_fixed,0.023136708012316376
194364462730836,16,8000,-0.4370613116465333,0.4370613116465333,ridge_fixed,0.02426012500654906
195035141441856,16,8000,-0.418802196087721,0.418802196087721,ridge_fixed,0.024223540967795998
195610285191233,16,8000,-0.4296695808700663,0.4296695808700663,ridge_fixed,0.022299333999399096
196833140033552,16,8000,-0.4343666495726657,0.4343666495726657,ridge_fixed,0.025454667047597468
199424206707395,16,8000,-0.4238233361696918,0.4238233361696918,ridge_fixed,0.023610500036738813
211155961613384,16,8000,-0.4315196756402362,0.4315196756402362,ridge_fixed,0.021875917038414627
212069920802691,16,8000,-0.4206711025073062,0.4206711025073062,ridge_fixed,0.023735125025268644
212371158338561,16,8000,-0.43306554247237417,0.43306554247237417,ridge_fixed,0.02444425004068762
213034675135566,16,8000,-0.433366389372435,0.433366389372435,ridge_fixed,0.0240775000420399
213315565787552,16,8000,-0.424074065574182,0.424074065574182,ridge_fixed,0.024776082951575518
213380271704320,16,8000,-0.4292026156363047,0.4292026156363047,ridge_fixed,0.02487754198955372
213469647424770,16,8000,-0.4391920649624732,0.4391920649624732,ridge_fixed,0.024303041980601847
214387595479048,16,8000,-0.43020908378545664,0.43020908378545664,ridge_fixed,0.0244486250448972
214474426694186,16,8000,-0.4208007254554363,0.4208007254554363,ridge_fixed,0.023006416973657906
214735654002724,16,8000,-0.4332946853779159,0.4332946853779159,ridge_fixed,0.024360957962926477
215608231635080,16,8000,-0.4220697967136549,0.4220697967136549,ridge_fixed,0.02198870899155736
215865480587297,16,8000,-0.43265506321474184,0.43265506321474184,ridge_fixed,0.024167541996575892
219981950561156,16,8000,-0.4226642851834318,0.4226642851834318,ridge_fixed,0.026032749970909208
233134132569536,16,8000,-0.4314564410551875,0.4314564410551875,ridge_fixed,0.02213095797924325
238125895133698,16,8000,-0.4308192978018405,0.4308192978018405,ridge_fixed,0.02406237501418218
239161177408290,16,8000,-0.43002050686648474,0.43002050686648474,ridge_fixed,0.022844750026706606
242178278514720,16,8000,-0.43376066037277483,0.43376066037277483,ridge_fixed,0.024630499945487827
246634336985545,16,8000,-0.42150261721952825,0.42150261721952825,ridge_fixed,0.026372916996479034
247429050140986,16,8000,-0.43235584058654547,0.43235584058654547,ridge_fixed,0.02264179097255692
258112033065056,16,8000,-0.4330550543295526,0.4330550543295526,ridge_fixed,0.02101883402792737
272788690846496,16,8000,-0.4296116418982126,0.4296116418982126,ridge_fixed,0.024952750012744218
281518123651942,16,8000,-0.42818967158622384,0.42818967158622384,ridge_fixed,0.026361541997175664
281549284661513,16,8000,-0.42909488065723667,0.42909488065723667,ridge_fixed,0.02614991698646918
281752574062734,16,8000,-0.42298825409095714,0.42298825409095714,ridge_fixed,0.02352424996206537
281786033471526,16,8000,-0.42909469183247484,0.42909469183247484,ridge_fixed,0.0239670830196701
282409538946142,16,8000,-0.43393294092779977,0.43393294092779977,ridge_fixed,0.021775499975774437
282922393928569,16,8000,-0.42722631055136523,0.42722631055136523,ridge_fixed,0.024977958004456013
283880696665826,16,8000,-0.4220782022639635,0.4220782022639635,ridge_fixed,0.022425792005378753
284749656563840,16,8000,-0.4300587603552484,0.4300587603552484,ridge_fixed,0.024668708036188036
286429389504814,16,8000,-0.43490565606803877,0.43490565606803877,ridge_fixed,0.02656654198653996
290349237683273,16,8000,-0.4300575624203124,0.4300575624203124,ridge_fixed,0.025133083981927484
290651226155522,16,8000,-0.4325424831558355,0.4325424831558355,ridge_fixed,0.02462145802564919
290911028291556,16,8000,-0.43303568881299104,0.43303568881299104,ridge_fixed,0.024325083009898663
293595387037291,16,8000,-0.4320208378388272,0.4320208378388272,ridge_fixed,0.023409584013279527
293990914606636,16,8000,-0.4242423052362649,0.4242423052362649,ridge_fixed,0.025252083025407046
299368424286476,16,8000,-0.424910261143316,0.424910261143316,ridge_fixed,0.02108224999392405
299631225474400,16,8000,-0.4380560388010688,0.4380560388010688,ridge_fixed,0.02413420903030783
300750930584188,16,8000,-0.4322791700875667,0.4322791700875667,ridge_fixed,0.025066417001653463
303099075928640,16,8000,-0.43292000878775644,0.43292000878775644,ridge_fixed,0.02426999999443069
305131321164833,16,8000,-0.43823416518775854,0.43823416518775854,ridge_fixed,0.021620500017888844
305879586072596,16,8000,-0.425618514839273,0.425618514839273,ridge_fixed,0.025203915953170508
317869743188608,16,8000,-0.4322944362911917,0.4322944362911917,ridge_fixed,0.02581995801301673
317919948107808,16,8000,-0.4329271083283662,0.4329271083283662,ridge_fixed,0.02480391599237919
318034279478431,16,8000,-0.4246158227017886,0.4246158227017886,ridge_fixed,0.023796291963662952
319182804231168,16,8000,-0.4269427609461226,0.4269427609461226,ridge_fixed,0.025478209019638598
321607560992976,16,8000,-0.4264351050185387,0.4264351050185387,ridge_fixed,0.02365862502483651
323256454691468,16,8000,-0.42477015414190383,0.42477015414190383,ridge_fixed,0.025192208006046712
328073434464276,16,8000,-0.42312715418499064,0.42312715418499064,ridge_fixed,0.023943417007103562
332604482454798,16,8000,-0.433841025146384,0.433841025146384,ridge_fixed,0.024161917041055858
335499318277124,16,8000,-0.4284651254603762,0.4284651254603762,ridge_fixed,0.025233082997146994
352508442641764,16,8000,-0.4384768137406329,0.4384768137406329,ridge_fixed,0.024281084013637155
354716124053892,16,8000,-0.4316567859242117,0.4316567859242117,ridge_fixed,0.023854416969697922
356538259114920,16,8000,-0.42194167663584353,0.42194167663584353,ridge_fixed,0.02311454201117158
361748502842954,16,8000,-0.4268410462191242,0.4268410462191242,ridge_fixed,0.021866000024601817
370089854552204,16,8000,-0.43686085673175756,0.43686085673175756,ridge_fixed,0.021196458023041487
370550660696109,16,8000,-0.42576959333220027,0.42576959333220027,ridge_fixed,0.026069791987538338
372297430532126,16,8000,-0.4269732340495793,0.4269732340495793,ridge_fixed,0.02373979100957513
374420234855462,16,8000,-0.4296143008418412,0.4296143008418412,ridge_fixed,0.023235792003106326
374864879833486,16,8000,-0.42839617330698465,0.42839617330698465,ridge_fixed,0.024246749992016703
378541788658176,16,8000,-0.4221319151706597,0.4221319151706597,ridge_fixed,0.022268792032264173
380710347203664,16,8000,-0.424270481733189,0.424270481733189,ridge_fixed,0.021390333015006036
385933015396355,16,8000,-0.4218112603363591,0.4218112603363591,ridge_fixed,0.02253933303290978
399175661391875,16,8000,-0.4380280870768403,0.4380280870768403,ridge_fixed,0.024162666988559067
406843478252336,16,8000,-0.42242507597665246,0.42242507597665246,ridge_fixed,0.027443624974694103
425287748421377,16,8000,-0.4292109525777929,0.4292109525777929,ridge_fixed,0.02345095796044916
426624923476170,16,8000,-0.4274887770703381,0.4274887770703381,ridge_fixed,0.024940958013758063
430462059943954,16,8000,-0.43391605371071623,0.43391605371071623,ridge_fixed,0.022224417014513165
439861023255188,16,8000,-0.4204136496390321,0.4204136496390321,ridge_fixed,0.02263233403209597
443138633171626,16,8000,-0.43029174704119155,0.43029174704119155,ridge_fixed,0.021882208005990833
448648145291394,16,8000,-0.42154520021419306,0.42154520021419306,ridge_fixed,0.02143554197391495
448895044571144,16,8000,-0.42673186509290145,0.42673186509290145,ridge_fixed,0.024763417022768408
458018815316256,16,8000,-0.44022131679068444,0.44022131679068444,ridge_fixed,0.025311625038739294
458227924340950,16,8000,-0.42335082272474744,0.42335082272474744,ridge_fixed,0.024590583983808756
459944021461740,16,8000,-0.42405395709622634,0.42405395709622634,ridge_fixed,0.02579904196318239
461855600672823,16,8000,-0.42214754407089056,0.42214754407089056,ridge_fixed,0.02203279099194333
471210794295961,16,8000,-0.4393081232942265,0.4393081232942265,ridge_fixed,0.023940582992509007
475242594182212,16,8000,-0.4304951304883554,0.4304951304883554,ridge_fixed,0.024493875040207058
479430157279379,16,8000,-0.41889293850548165,0.41889293850548165,ridge_fixed,0.022632792009972036
489282707950422,16,8000,-0.429696188026213,0.429696188026213,ridge_fixed,0.022328958031721413
493036644021760,16,8000,-0.42609494875119697,0.42609494875119697,ridge_fixed,0.023677958000916988
497954620212768,16,8000,-0.4284648724489535,0.4284648724489535,ridge_fixed,0.026989999983925372
498187221894180,16,8000,-0.4503940844275427,0.4503940844275427,ridge_fixed,0.02558179199695587
509246018986272,16,8000,-0.4314406418165862,0.4314406418165862,ridge_fixed,0.02632725000148639
521487449129985,16,8000,-0.4301962461941636,0.4301962461941636,ridge_fixed,0.023165791993960738
528040500352264,16,8000,-0.4357094622060364,0.4357094622060364,ridge_fixed,0.024254584044683725
528464236052516,16,8000,-0.42748597242319897,0.42748597242319897,ridge_fixed,0.023106833978090435
532857399348770,16,8000,-0.4312510540028539,0.4312510540028539,ridge_fixed,0.022662791947368532
537319803456035,16,8000,-0.43240592356506197,0.43240592356506197,ridge_fixed,0.022277750016655773
537389006140416,16,8000,-0.42637149237991534,0.42637149237991534,ridge_fixed,0.02537325001321733
563684502473770,16,8000,-0.43508477318311806,0.43508477318311806,ridge_fixed,0.023587167030200362
563981753555328,16,8000,-0.42659697600646973,0.42659697600646973,ridge_fixed,0.02274983300594613
564085263519894,16,8000,-0.4347103568626295,0.4347103568626295,ridge_fixed,0.02269258303567767
564414571947207,16,8000,-0.4278574509574285,0.4278574509574285,ridge_fixed,0.02082999999402091
566262553993492,16,8000,-0.43720594407415075,0.43720594407415075,ridge_fixed,0.025384333974216133
566583782826256,16,8000,-0.4220072775953976,0.4220072775953976,ridge_fixed,0.02323837496805936
567494385997362,16,8000,-0.42913208962726695,0.42913208962726695,ridge_fixed,0.02280429203528911
567701127844405,16,8000,-0.42540433322923726,0.42540433322923726,ridge_fixed,0.025178124953527004
568537580126233,16,8000,-0.4350741585488357,0.4350741585488357,ridge_fixed,0.023705209023319185
569621757466240,16,8000,-0.4327862805467962,0.4327862805467962,ridge_fixed,0.020553375012241304
569656582674521,16,8000,-0.4326365774186487,0.4326365774186487,ridge_fixed,0.026182874978985637
570167730640265,16,8000,-0.4340284272153968,0.4340284272153968,ridge_fixed,0.02505700004985556
571203087762824,16,8000,-0.43588544145048125,0.43588544145048125,ridge_fixed,0.024046792008448392
571884624208969,16,8000,-0.4417841017229786,0.4417841017229786,ridge_fixed,0.025222167023457587
573213602414596,16,8000,-0.42797914637726114,0.42797914637726114,ridge_fixed,0.025635958008933812
573406191976789,16,8000,-0.4286536544701379,0.4286536544701379,ridge_fixed,0.024915415968280286
574701559749892,16,8000,-0.4281878705532537,0.4281878705532537,ridge_fixed,0.025286292016971856
576167315800179,16,8000,-0.4307408214361359,0.4307408214361359,ridge_fixed,0.0223992089740932
576171021009978,16,8000,-0.4356541427418449,0.4356541427418449,ridge_fixed,0.024096666020341218
576182481438017,16,8000,-0.4368022618571311,0.4368022618571311,ridge_fixed,0.025185040954966098
576478061532424,16,8000,-0.4311862149026481,0.4311862149026481,ridge_fixed,0.0230554579757154
577038789536273,16,8000,-0.43656317171524767,0.43656317171524767,ridge_fixed,0.02481025003362447
580566366620249,16,8000,-0.42355243052533703,0.42355243052533703,ridge_fixed,0.022730541008058935
580577728249136,16,8000,-0.43532783438130773,0.43532783438130773,ridge_fixed,0.026353832974564284
581127543399433,16,8000,-0.4389036911619909,0.4389036911619909,ridge_fixed,0.02469554200069979
582219999489556,16,8000,-0.43725621973141215,0.43725621973141215,ridge_fixed,0.025735041999723762
582238050730256,16,8000,-0.4354333117793159,0.4354333117793159,ridge_fixed,0.022265625011641532
582365391099961,16,8000,-0.43222559163927055,0.43222559163927055,ridge_fixed,0.023562250018585473
582900564838400,16,8000,-0.4254861229459725,0.4254861229459725,ridge_fixed,0.021850958990398794
583583920169227,16,8000,-0.43339226462969554,0.43339226462969554,ridge_fixed,0.024939041992183775
589390108627982,16,8000,-0.4265132466322555,0.4265132466322555,ridge_fixed,0.022940209018997848
591640414863716,16,8000,-0.4349641279431799,0.4349641279431799,ridge_fixed,0.024657625006511807
596055830480902,16,8000,-0.428067520183402,0.428067520183402,ridge_fixed,0.021850624994840473
598275258358140,16,8000,-0.43154709971313343,0.43154709971313343,ridge_fixed,0.023864791030064225
598690102837262,16,8000,-0.4382332140634176,0.4382332140634176,ridge_fixed,0.022671292012091726
598811403669521,16,8000,-0.4380085298419569,0.4380085298419569,ridge_fixed,0.022421667003072798
599252766069609,16,8000,-0.4340078482883476,0.4340078482883476,ridge_fixed,0.023371791990939528
603464673528120,16,8000,-0.43845172958366674,0.43845172958366674,ridge_fixed,0.024893000023439527
604217761432656,16,8000,-0.43758325988807234,0.43758325988807234,ridge_fixed,0.02309412503382191
609774771179842,16,8000,-0.43432475259665865,0.43432475259665865,ridge_fixed,0.024329334031790495
616313046532366,16,8000,-0.42797863066178693,0.42797863066178693,ridge_fixed,0.022950375045184046
620540130068865,16,8000,-0.42966061940995065,0.42966061940995065,ridge_fixed,0.02428745903307572
624634274463958,16,8000,-0.4240350758240878,0.4240350758240878,ridge_fixed,0.02359083399642259
635314083202498,16,8000,-0.43972764311439105,0.43972764311439105,ridge_fixed,0.02704424998955801
641640740179969,16,8000,-0.4345366571137919,0.4345366571137919,ridge_fixed,0.023386165965348482
642137876327688,16,8000,-0.4397568637759395,0.4397568637759395,ridge_fixed,0.025034291960764676
644915117830565,16,8000,-0.4280501425664655,0.4280501425664655,ridge_fixed,0.024375416978728026
644952321304708,16,8000,-0.43127127679743393,0.43127127679743393,ridge_fixed,0.024880749988369644
646582134211596,16,8000,-0.4342867593806525,0.4342867593806525,ridge_fixed,0.026362292002886534
659851127853762,16,8000,-0.4174401310793129,0.4174401310793129,ridge_fixed,0.022262874990701675
668573190630436,16,8000,-0.4404024755023323,0.4404024755023323,ridge_fixed,0.02258416695985943
669190722177412,16,8000,-0.43207329133043426,0.43207329133043426,ridge_fixed,0.0232670420082286
670977135887440,16,8000,-0.42756860549319675,0.42756860549319675,ridge_fixed,0.024044917023275048
703792287647968,16,8000,-0.4309926750006515,0.4309926750006515,ridge_fixed,0.02309712499845773
703898170010404,16,8000,-0.43139183495962674,0.43139183495962674,ridge_fixed,0.02799874998163432
708181089624680,16,8000,-0.43711847356946043,0.43711847356946043,ridge_fixed,0.02631358295911923
709232259515176,16,8000,-0.435158735604014,0.435158735604014,ridge_fixed,0.020496416022069752
717604612543872,16,8000,-0.42918198161923565,0.42918198161923565,ridge_fixed,0.0250195839907974
721430359728201,16,8000,-0.42497870627201234,0.42497870627201234,ridge_fixed,0.027078624989371747
721831820278024,16,8000,-0.42420294766973604,0.42420294766973604,ridge_fixed,0.02505095797823742
722939772600656,16,8000,-0.42430362247351444,0.42430362247351444,ridge_fixed,0.024432290985714644
725129587908656,16,8000,-0.4378286187348467,0.4378286187348467,ridge_fixed,0.024814166012220085
726073214685192,16,8000,-0.4286146086655992,0.4286146086655992,ridge_fixed,0.0244065000442788
727120787682660,16,8000,-0.4330407276824538,0.4330407276824538,ridge_fixed,0.025271999998949468
731334289457816,16,8000,-0.42349070001946076,0.42349070001946076,ridge_fixed,0.02486674999818206
735645390603521,16,8000,-0.43534440962214954,0.43534440962214954,ridge_fixed,0.023775333014782518
739255411542672,16,8000,-0.4288357629237998,0.4288357629237998,ridge_fixed,0.02260212501278147
747682608186690,16,8000,-0.4309324768477553,0.4309324768477553,ridge_fixed,0.021780332957860082
774337909567108,16,8000,-0.42201035880755083,0.42201035880755083,ridge_fixed,0.022960082977078855
787253985546568,16,8000,-0.43012354251971635,0.43012354251971635,ridge_fixed,0.022702082991600037
814207742546304,16,8000,-0.43292523321001203,0.43292523321001203,ridge_fixed,0.025750416971277446
829856703066211,16,8000,-0.42822421326674875,0.42822421326674875,ridge_fixed,0.025069958996027708
846100054431265,16,8000,-0.4370898646429207,0.4370898646429207,ridge_fixed,0.023423000006005168
853811178898521,16,8000,-0.4366154726536542,0.4366154726536542,ridge_fixed,0.02227433305233717
855437272693897,16,8000,-0.43003563908838793,0.43003563908838793,ridge_fixed,0.025049209012649953
862682987266317,16,8000,-0.4358255170339453,0.4358255170339453,ridge_fixed,0.019992458983324468
866556932305461,16,8000,-0.42645949443374814,0.42645949443374814,ridge_fixed,0.02238966600270942
879611545650538,16,8000,-0.4322124710255292,0.4322124710255292,ridge_fixed,0.023504832992330194
879679238616220,16,8000,-0.43405452458256244,0.43405452458256244,ridge_fixed,0.024508041969966143
889248333570148,16,8000,-0.43725437732964895,0.43725437732964895,ridge_fixed,0.02548787498380989
898387437750504,16,8000,-0.42943927771400675,0.42943927771400675,ridge_fixed,0.02350329200271517
914934468729529,16,8000,-0.4261355095967715,0.4261355095967715,ridge_fixed,0.020856166956946254
920567058319434,16,8000,-0.42723419095611953,0.42723419095611953,ridge_fixed,0.02339933399343863
920601225334828,16,8000,-0.43313317495291753,0.43313317495291753,ridge_fixed,0.02489945903653279
955476713761024,16,8000,-0.43372840718016564,0.43372840718016564,ridge_fixed,0.02279416599776596
987138506622221,16,8000,-0.43172516542182054,0.43172516542182054,ridge_fixed,0.024396207998506725
995633626357909,16,8000,-0.432280131430331,0.432280131430331,ridge_fixed,0.0241499170078896
996716003459594,16,8000,-0.43496766803360515,0.43496766803360515,ridge_fixed,0.02380408300086856
1007199996583953,16,8000,-0.4319216391466636,0.4319216391466636,ridge_fixed,0.024679083959199488
1011207100236620,16,8000,-0.4325711021939565,0.4325711021939565,ridge_fixed,0.024184249981772155
1039143202201616,16,8000,-0.43351073709745674,0.43351073709745674,ridge_fixed,0.02342308301012963
1058590018504288,16,8000,-0.42593775785379906,0.42593775785379906,ridge_fixed,0.024417457985691726
1074776944690966,16,8000,-0.4301655921080576,0.4301655921080576,ridge_fixed,0.024053708009887487
71382765579,17,8500,-0.4279933644205975,0.4279933644205975,ridge_fixed,0.027807667036540806
147702503834,17,8500,-0.4248675332101221,0.4248675332101221,ridge_fixed,0.02670258400030434
208249104592,17,8500,-0.4224133747540243,0.4224133747540243,ridge_fixed,0.024685249954927713
567956523098,17,8500,-0.4296268932757409,0.4296268932757409,ridge_fixed,0.025376916979439557
612514417220,17,8500,-0.42908373758526125,0.42908373758526125,ridge_fixed,0.023816667031496763
645206119139,17,8500,-0.4254251333271346,0.4254251333271346,ridge_fixed,0.024648833961691707
992885082566,17,8500,-0.42251040419739583,0.42251040419739583,ridge_fixed,0.027038792031817138
1120263537555,17,8500,-0.4259660307985517,0.4259660307985517,ridge_fixed,0.02704504202120006
1173988183848,17,8500,-0.4449244716611833,0.4449244716611833,ridge_fixed,0.026657457987312227
2559834789501,17,8500,-0.4289706846310627,0.4289706846310627,ridge_fixed,0.027630915981717408
2800432060913,17,8500,-0.4294407473179619,0.4294407473179619,ridge_fixed,0.025973959011025727
3043666241170,17,8500,-0.42273433353959144,0.42273433353959144,ridge_fixed,0.024986208009067923
4417625272842,17,8500,-0.4254945726747716,0.4254945726747716,ridge_fixed,0.026548166992142797
4511087772372,17,8500,-0.42988352350917525,0.42988352350917525,ridge_fixed,0.024760750005953014
4645345331324,17,8500,-0.4261902979322626,0.4261902979322626,ridge_fixed,0.023865916999056935
4818016347189,17,8500,-0.4258333079891747,0.4258333079891747,ridge_fixed,0.027469999971799552
4968235703872,17,8500,-0.434552106773353,0.434552106773353,ridge_fixed,0.022942084004171193
6219296804964,17,8500,-0.4297486116892811,0.4297486116892811,ridge_fixed,0.024983084003906697
8917831354414,17,8500,-0.43394180518200187,0.43394180518200187,ridge_fixed,0.02420200000051409
10347284014155,17,8500,-0.42435574460222575,0.42435574460222575,ridge_fixed,0.026034999988041818
11599101953953,17,8500,-0.42340573222944256,0.42340573222944256,ridge_fixed,0.02664487500442192
11857138422600,17,8500,-0.4262217663926275,0.4262217663926275,ridge_fixed,0.026330291002523154
12034794099462,17,8500,-0.4273794972902137,0.4273794972902137,ridge_fixed,0.026094499975442886
14383878127972,17,8500,-0.43355145774678444,0.43355145774678444,ridge_fixed,0.026673250016756356
15477198824721,17,8500,-0.42855423361783007,0.42855423361783007,ridge_fixed,0.026772334007546306
15537721683010,17,8500,-0.4226983847313793,0.4226983847313793,ridge_fixed,0.026462041947524995
16630996350211,17,8500,-0.42401881889364285,0.42401881889364285,ridge_fixed,0.025711209047585726
17087798907012,17,8500,-0.4201946957043472,0.4201946957043472,ridge_fixed,0.029107792011927813
17691296547378,17,8500,-0.42994488131780956,0.42994488131780956,ridge_fixed,0.023919207975268364
19528554825864,17,8500,-0.4315150244766878,0.4315150244766878,ridge_fixed,0.02697987505234778
19672128750656,17,8500,-0.43256833432953623,0.43256833432953623,ridge_fixed,0.02205937501275912
20086242170929,17,8500,-0.42575373573857556,0.42575373573857556,ridge_fixed,0.027477458002977073
20087607046736,17,8500,-0.4210475039021435,0.4210475039021435,ridge_fixed,0.027839209011290222
20955485234189,17,8500,-0.4309828891978732,0.4309828891978732,ridge_fixed,0.025095249991863966
21321094432013,17,8500,-0.42662092021492465,0.42662092021492465,ridge_fixed,0.027154290990438312
22289354134186,17,8500,-0.42203678022591296,0.42203678022591296,ridge_fixed,0.022623584023676813
22559892226833,17,8500,-0.42546494129818063,0.42546494129818063,ridge_fixed,0.023389291018247604
24784321157384,17,8500,-0.4250356705860474,0.4250356705860474,ridge_fixed,0.026464417052920908
27224725724944,17,8500,-0.4247367583031667,0.4247367583031667,ridge_fixed,0.026631750050000846
27848811353862,17,8500,-0.43170134843009894,0.43170134843009894,ridge_fixed,0.026083083997946233
35416318898221,17,8500,-0.42819135987436685,0.42819135987436685,ridge_fixed,0.02241408301051706
36549719491202,17,8500,-0.4260166561586989,0.4260166561586989,ridge_fixed,0.02441262500360608
37407322139780,17,8500,-0.4272813061094472,0.4272813061094472,ridge_fixed,0.02756170800421387
40261153457826,17,8500,-0.4391694609515072,0.4391694609515072,ridge_fixed,0.02791258302750066
40513428797744,17,8500,-0.4317643494540602,0.4317643494540602,ridge_fixed,0.025626833958085626
45355223780727,17,8500,-0.4300551211243061,0.4300551211243061,ridge_fixed,0.02805708401137963
45642651611199,17,8500,-0.42795448297110833,0.42795448297110833,ridge_fixed,0.026925250014755875
46319771604261,17,8500,-0.42329937235704584,0.42329937235704584,ridge_fixed,0.023591749952174723
49901750831368,17,8500,-0.4245546970212814,0.4245546970212814,ridge_fixed,0.027511874970514327
50897839739136,17,8500,-0.42733319150624494,0.42733319150624494,ridge_fixed,0.027104790962766856
52918418291092,17,8500,-0.4261423002060633,0.4261423002060633,ridge_fixed,0.02667962503619492
53398499141792,17,8500,-0.4341587383073868,0.4341587383073868,ridge_fixed,0.0281057910178788
53447915876820,17,8500,-0.4305042833168324,0.4305042833168324,ridge_fixed,0.024685291980858892
53920310264148,17,8500,-0.42609068917523324,0.42609068917523324,ridge_fixed,0.023719082993920892
54154983796758,17,8500,-0.42477360522717017,0.42477360522717017,ridge_fixed,0.026436124986503273
62228725088788,17,8500,-0.4327170157699464,0.4327170157699464,ridge_fixed,0.026221250009257346
62315710324816,17,8500,-0.4314391216975076,0.4314391216975076,ridge_fixed,0.026335416012443602
67250801356384,17,8500,-0.4316455272900605,0.4316455272900605,ridge_fixed,0.026526208966970444
71214417909004,17,8500,-0.43284076751858036,0.43284076751858036,ridge_fixed,0.024598625022917986
74942287447061,17,8500,-0.4266065487597729,0.4266065487597729,ridge_fixed,0.024922833021264523
75696249613384,17,8500,-0.43408569495967575,0.43408569495967575,ridge_fixed,0.025040292006451637
79202588086383,17,8500,-0.4289551869555231,0.4289551869555231,ridge_fixed,0.024281000019982457
79897544641160,17,8500,-0.4234942825567858,0.4234942825567858,ridge_fixed,0.027318458014633507
80543985472522,17,8500,-0.43086734188808873,0.43086734188808873,ridge_fixed,0.026019792014267296
88795647604320,17,8500,-0.43015322730174,0.43015322730174,ridge_fixed,0.023721667006611824
89320291320396,17,8500,-0.4232765569070631,0.4232765569070631,ridge_fixed,0.024171417055185884
89691803960232,17,8500,-0.42301801060816197,0.42301801060816197,ridge_fixed,0.023772708023898304
90231933643089,17,8500,-0.4262426333009062,0.4262426333009062,ridge_fixed,0.024535875010769814
93048890122285,17,8500,-0.42826379874445647,0.42826379874445647,ridge_fixed,0.02403583301929757
96787358760454,17,8500,-0.422767438839686,0.422767438839686,ridge_fixed,0.024206875008530915
101709818020996,17,8500,-0.4300916854186171,0.4300916854186171,ridge_fixed,0.023678541998378932
101882072728228,17,8500,-0.4315989133352975,0.4315989133352975,ridge_fixed,0.027551958977710456
102135933266000,17,8500,-0.427056278667041,0.427056278667041,ridge_fixed,0.022488582995720208
110331214962724,17,8500,-0.429801382697254,0.429801382697254,ridge_fixed,0.0237407079548575
