method,method_label,seed_index,estimator_seed,checkpoint,utility_evaluations,sum_estimated_values,efficiency_error,rmse_to_own_final_mean,mae_to_own_final_mean,pearson_to_own_final_mean,spearman_to_own_final_mean,top5_overlap_own_final_mean,top10_overlap_own_final_mean,top15_overlap_own_final_mean,rmse_to_reference,mae_to_reference,pearson_to_reference,spearman_to_reference,top5_overlap_reference,top10_overlap_reference,top15_overlap_reference
sampling_lift,Sampling lift,11,2037,8,4000,0.013270972570341842,0.07626135375623141,0.0013538143406423913,0.0013116689733509426,0.9423176067259337,0.9562064825930372,3,8,13,0.0015706082905969708,0.0015243496977750148,0.9366360771241158,0.9545738295318127,3,8,13
sampling_lift,Sampling lift,11,2037,9,4500,0.014747165409457336,0.07478516091711593,0.0013250979001063017,0.0012847851681288647,0.940254682054133,0.9617767106842736,4,8,14,0.0015422693763504354,0.0014958285810773115,0.9329939161598474,0.9585114045618247,4,8,14
sampling_lift,Sampling lift,11,2037,10,5000,0.08463720567492268,0.0048951206516505835,0.0002077156048015637,0.0001672018680435365,0.9814860037975397,0.9752220888355341,4,9,15,0.000208832328781044,0.00017009479042446324,0.983717617116707,0.9802160864345738,4,9,14
sampling_lift,Sampling lift,11,2037,11,5500,0.08007604288363337,0.009456283442939889,0.00015712582787845824,0.00012144052208682178,0.983972190880663,0.9818487394957983,4,9,15,0.0002571146462739464,0.00021781005909429454,0.9835803651001641,0.9863625450180071,4,9,14
sampling_lift,Sampling lift,11,2037,12,6000,0.0784084320653094,0.011123894261263867,0.00015188112553210343,0.00011177719301544312,0.9849806131424413,0.9770468187274909,4,8,15,0.0002725881547624531,0.00024779267474252524,0.9833656952637907,0.9804081632653061,4,8,14
sampling_lift,Sampling lift,11,2037,13,6500,0.07368484298570613,0.015847483340867136,0.0001710112349580914,0.00014492019634328664,0.9864336285630604,0.9806002400960383,4,8,15,0.0003529009361824764,0.00033092417315325694,0.9840271406880728,0.9812725090036014,4,8,14
sampling_lift,Sampling lift,11,2037,14,7000,0.0693991341209092,0.020133192205664063,0.00023821109264275135,0.0002119102612566774,0.9860686769167901,0.9810804321728691,4,8,15,0.00043283634990672125,0.0004109496752710986,0.9829186173143075,0.9813685474189676,4,8,14
sampling_lift,Sampling lift,11,2037,15,7500,0.06517202154604733,0.024360304780525935,0.00031229432858000545,0.00028514474504098527,0.9843599219778111,0.9797358943577431,4,8,15,0.0005152267468449193,0.0004938459873778853,0.9808084663982383,0.9801200480192076,4,8,14
sampling_lift,Sampling lift,11,2037,16,8000,0.06115819072768779,0.02837413559888547,0.0003834837352671527,0.0003621717443363085,0.9840073119772443,0.9796398559423769,4,8,15,0.0005925398879580049,0.0005708729866732085,0.9799869318529719,0.9791596638655462,4,8,14
sampling_lift,Sampling lift,11,2037,17,8500,0.05792963339883434,0.03160269292773892,0.0004415663041490721,0.00042405626575863246,0.9848585353297911,0.9843457382953181,4,8,15,0.0006537897424827559,0.0006327575080955325,0.9808947510259807,0.9836734693877551,4,8,14
sampling_lift,Sampling lift,11,2037,18,9000,0.05802596409949666,0.031506362227076604,0.0004362980491440475,0.0004171884145681549,0.9869752206309924,0.9816566626650659,4,8,15,0.0006477884244146102,0.0006292498671919184,0.984728915616454,0.9826170468187275,4,8,14
sampling_lift,Sampling lift,11,2037,19,9500,0.05509270287092434,0.034439623455648924,0.0004929704080409275,0.0004737003844514043,0.9868832332477536,0.9844417767106842,4,8,15,0.0007068694616428318,0.0006879150917633647,0.9843576244413267,0.9851140456182472,4,8,14
sampling_lift,Sampling lift,11,2037,20,10000,0.05124022383755392,0.03829210248901934,0.0005674303816049004,0.0005507499651188127,0.9874297283708325,0.9865546218487395,4,8,15,0.0007829082390906772,0.0007649646724307733,0.9845666384712423,0.9862665066026409,4,8,14
improved_AME,Improved AME,11,2037,1,500,-0.011830853787141049,0.10136318011371431,0.09275467725579001,0.07602204674895088,0.06077862143994808,0.019255702280912366,1,2,5,0.09285284705776436,0.07615588129479614,0.10180902800270443,0.11030012004801922,2,3,5
improved_AME,Improved AME,11,2037,2,1000,0.4119298677371678,0.3223975414105945,0.06613248484003645,0.05214525258709791,0.1418482381028324,0.10588235294117646,2,3,5,0.06650920312534378,0.05229058996096072,0.12664182096655607,0.1732052821128451,1,3,6
improved_AME,Improved AME,11,2037,3,1500,0.11938594258388832,0.029853616257315058,0.05533508561370055,0.04471764940518699,0.20817088782604393,0.18674669867947177,2,3,4,0.0560292017639755,0.045270396999834664,0.19564504670033064,0.20557022809123648,1,2,7
improved_AME,Improved AME,11,2037,4,2000,-0.221205664826282,0.3107379911528553,0.044331966196063374,0.03555878569910126,0.19760565990252169,0.18012004801920767,1,3,5,0.0449806768119583,0.035883767351853973,0.2079900242014992,0.22746698679471786,1,3,6
